fmin,alg,runtime,niterations,converged,startguess
79765.04730046056,Optim_IPNewton,0.4570000171661377,11,true,1
79531.0848011688,Optim_IPNewton,0.6339998245239258,24,true,2
78254.14809425836,Optim_IPNewton,0.8380000591278076,16,true,3
11246.142889546694,Optim_IPNewton,0.48799991607666016,50,true,4
11739.095851367447,Optim_IPNewton,0.4719998836517334,79,true,5
11739.095851311764,Optim_IPNewton,0.3710000514984131,73,true,6
438235.01554397953,Optim_IPNewton,0.0,0,true,7
1.6803091596176717e7,Optim_IPNewton,0.002000093460083008,1,true,8
531.2510498078515,Optim_IPNewton,1.196000099182129,73,true,9
11739.095851300095,Optim_IPNewton,0.6180000305175781,102,true,10
11739.09585131933,Optim_IPNewton,0.6099998950958252,117,true,11
-56.10315087874054,Optim_IPNewton,1.690999984741211,90,true,12
-56.10315089000249,Optim_IPNewton,1.308000087738037,85,true,13
78238.10852869607,Optim_IPNewton,1.1500000953674316,22,true,14
9807.628947228315,Optim_IPNewton,0.5349998474121094,42,true,15
11080.189981986765,Optim_IPNewton,22.951000213623047,1000,false,16
1.2916333855228989e8,Optim_IPNewton,0.5910000801086426,6,true,17
51691.26147628897,Optim_IPNewton,0.5559999942779541,73,true,18
79818.3491816523,Optim_IPNewton,0.7480001449584961,10,true,19
99097.60287776486,Optim_IPNewton,0.20199990272521973,7,true,20
