α,β,γ,δ,σ,ftrace,startguess
0.08342706649360446,0.010708713151129586,0.1919642811744303,0.005930487808214799,0.9999999999999979,16895.33055562626,3
0.08346655710061798,0.010712884526572944,0.19187064283561522,0.005927636772099083,0.9999999999999979,16895.32980198769,3
0.08350607171236968,0.010717058526220137,0.19177705017292343,0.005924787092456377,0.9999999999999979,16895.3290414764,3
0.08354555804465454,0.010721229615384322,0.19168363338906216,0.0059219427409046,0.9999999999999979,16895.32820132755,3
0.0835846055865755,0.010725354404641452,0.19159137565680553,0.005919133668435764,0.9999999999999979,16895.327133741524,3
0.08362271290378055,0.010729379857679022,0.1915014916300353,0.005916396898970249,0.9999999999999979,16895.325456838884,3
0.15535136924597115,0.01830580323445487,0.02291282317372667,0.0007836496099707145,0.9999999999999982,16485.226672377154,3
0.18727263631970373,0.021791117755817265,0.01782053959232132,0.0005881828698805284,0.9999999999999982,16206.409942382763,3
0.19597624657724225,0.022587459224441025,0.017179913165961666,0.0005474775226761488,0.9999999999999986,15818.97384879798,3
0.39139064219875996,0.044092093496513066,0.0010676797197280152,2.8730619945379027e-5,0.9999999999999986,15682.163224123284,3
0.4911436222118841,0.0551141339497394,0.0008155116362393917,2.252868048866278e-5,0.9999999999999986,15139.848084008961,3
0.6182305025644661,0.06918292639630984,0.0006378957319413252,1.8032620213413965e-5,0.9999999999999986,15008.433434966235,3
0.7266069062388326,0.0813280541893665,0.0003639433574568001,9.52482641681354e-6,0.9999999999999986,14787.886552902204,3
0.8631667565725358,0.09654309826968183,0.0002252809205266878,5.356985331311129e-6,0.9999999999999986,14724.249960539255,3
0.9998631667565727,0.11179056886231406,9.697315965006786e-5,1.3707279262232357e-6,0.9999999999999986,14635.80208300472,3
0.9999998631667568,0.1118058112640977,9.688183641413772e-5,1.3679136430399756e-6,0.9999999999999986,14635.726175358732,3
0.999999999863167,0.11180582650648917,9.688174513018151e-5,1.3679108300105968e-6,0.9999999999999986,14635.726099922304,3
0.9999999999998634,0.11180582652173156,9.688174503889752e-5,1.3679108271975658e-6,0.9999999999999986,14635.726098656802,3
0.9999999999998677,0.11180582652173203,9.688174503889466e-5,1.3679108271974777e-6,0.9999999999999986,14635.72609862584,3
0.9999999999998718,0.11180582652173249,9.688174503889189e-5,1.3679108271973924e-6,0.9999999999999986,14635.726098274605,3
0.9999999999998798,0.11180582652173338,9.688174503888652e-5,1.367910827197227e-6,0.9999999999999986,14635.726097939241,3
0.9999999999998798,0.11180582652173338,9.688174503888652e-5,1.367910827197227e-6,0.9999999999999986,14635.726097939241,3
0.925000075,0.525000475,0.575000425,0.8250001750000001,0.7250002750000001,8.985414756627718e104,4
0.8500751499250001,0.5179057912948887,0.6142735025818231,0.8195858895734792,0.7317492495085958,1.7950364170462803e97,4
0.674819654804621,0.4971840999262803,0.6997043996968995,0.7683970078449833,0.7154722431750203,3.5660625131155504e76,4
0.6141747592456741,0.498432583509427,0.73816909390759,0.7405867162119133,0.7369271602624756,6.307663194483382e67,4
0.5401353327605232,0.4430930383541697,0.6659248223675858,0.564460125800681,0.7623514777466432,159018.67378869437,4
0.5093289739948876,0.4486076170843896,0.6839056089695956,0.5443178507091322,0.8110119894526349,139546.60454491738,4
0.450603510934686,0.4438684844521309,0.6249740101415918,0.41042177297555443,0.8968518481416391,113673.48282776636,4
0.3928436013850353,0.5245271594077491,0.553027781173599,0.2677652120247061,0.9598359618293972,92719.99879416954,4
0.39606402563457194,0.5117226518715301,0.5538376187155923,0.2721579020866028,0.9606785946164808,91418.24040713924,4
0.39778733674744743,0.5032835923704304,0.5542895028237603,0.2751501337969356,0.9610255208383681,90944.9574105719,4
0.3535241741037764,0.5113124787216363,0.5494938438013265,0.2262136805307117,0.9669634710462868,88736.16865515847,4
0.3566056036288496,0.5454144050838332,0.48684791955774825,0.18182010025340034,0.993240370341944,83863.36086549847,4
0.3102896126372531,0.5513834367446293,0.4815971691845925,0.1364107799651136,0.993904455110555,82616.51137379304,4
0.29725327016572184,0.553756442635338,0.47286863263217527,0.11941768719937332,0.994557895410995,82370.34375670592,4
0.24096554254420552,0.4930521042562313,0.46922412397935187,0.0825069541102411,0.9964774470855978,81252.73814171804,4
0.24606965899812192,0.4974941925577769,0.48738529107679424,0.09412149122478869,0.997685201526881,80652.37730042159,4
0.23923238372329408,0.4632744637469005,0.47766487940198277,0.09175829078734324,0.9981103830104916,80241.18299185779,4
0.22884068821897954,0.38036935061690624,0.4769195036849156,0.10235276388224548,0.9987515169020585,79086.55452043809,4
0.21905163232589553,0.38196485431950444,0.4679492491448397,0.08957158736745008,0.9987820435979501,78708.58051723639,4
0.20287788769692866,0.35082116828023674,0.46453511481140786,0.08154320834249061,0.9988648772124169,77941.36307135886,4
